State,City,Category,Clothing Type,Store Number,Postal Code,Store Type,Store Open Date,Selling Area Size (sq ft),Store Manager,Manager ID,Operating Hours,Staff Count,Parking Availability,Order ID,Order Date,Month,Customer ID,Customer Name,Product ID,Price,Quantity,Sales Profit
Telangana,Hyderabad,Kids,Sweaters,75,436939,Rented,12-11-2022,1100,Christopher Sanchez,M31,11 AM - 8 PM,20,Available,33427,23-01-2024,January,636976,Jason Turner,534,2949,2,2359.2
Telangana,Hyderabad,Kids,T-shirts,2,402351,Rented,16-04-2023,1000,Jill Wilcox DDS,M65,9 AM - 8 PM,7,Not Available,40461,08-06-2024,June,236303,Sean Nelson,397,2635,2,2108
Telangana,Hyderabad,Kids,T-shirts,98,420456,Rented,17-10-2020,1400,Christina Nielsen,M7,10 AM - 7 PM,14,Not Available,31058,04-02-2024,February,570738,Nicholas Johnson,614,2202,7,6165.6
Telangana,Hyderabad,Kids,Shoes,50,419791,Rented,23-01-2022,1100,Latoya Berg,M58,10 AM - 9 PM,3,Not Available,48361,06-09-2024,September,745887,Susan Lee,273,2779,3,3334.8
Telangana,Hyderabad,Women,Jeans,97,417027,Owned,19-02-2022,800,Eric Cooper,M15,11 AM - 8 PM,3,Not Available,68509,13-09-2024,September,300998,Amy Jackson,503,2485,6,5964
Telangana,Hyderabad,Women,Shoes,71,402346,Owned,06-12-2020,1300,Vanessa Patterson,M83,10 AM - 7 PM,7,Available,80430,15-10-2024,October,111124,Jonathan Reeves Jr.,760,2649,4,4238.4
Telangana,Hyderabad,Kids,Jeans,46,422751,Rented,09-01-2021,1100,Anthony Mack,M27,10 AM - 7 PM,3,Available,38510,23-09-2024,September,482938,Kathleen Adams,941,968,2,774.4
Telangana,Hyderabad,Kids,T-shirts,75,418359,Rented,14-06-2021,1400,Mia Mcfarland,M38,10 AM - 7 PM,20,Not Available,26009,30-10-2024,October,319237,Sarah Hall,372,961,3,1153.2
Telangana,Hyderabad,Men,Pants,30,400995,Rented,29-06-2020,950,Rebecca Jackson,M50,10 AM - 7 PM,19,Not Available,26328,24-08-2024,August,182980,Greg Smith,936,1893,6,4543.2
Telangana,Hyderabad,Women,Tops,33,416468,Owned,29-01-2020,1100,Jennifer Perez,M67,11 AM - 8 PM,3,Available,98565,29-06-2024,June,904364,Rodney Harrison,511,2029,5,4058
Telangana,Hyderabad,Women,Shoes,5,405785,Rented,08-04-2021,950,Alexis Gentry,M13,10 AM - 7 PM,18,Available,31347,04-09-2024,September,694238,Nathan Schwartz,329,948,7,2654.4
Telangana,Hyderabad,Kids,T-shirts,79,426122,Owned,02-01-2020,1400,Crystal Hernandez,M55,10 AM - 7 PM,9,Available,19289,06-02-2024,February,855236,Dr. Monica Romero,251,2689,6,6453.6
Telangana,Hyderabad,Women,Dresses,71,438656,Rented,18-04-2024,1100,Joseph Gonzalez,M53,10 AM - 9 PM,20,Not Available,51615,21-06-2024,June,305281,Pamela James,444,1167,7,3267.6
Telangana,Hyderabad,Men,Shoes,28,403504,Owned,20-04-2021,1200,Miranda Smith,M29,10 AM - 7 PM,15,Available,45317,15-01-2024,January,992195,John Vance,324,2977,6,7144.8
Telangana,Hyderabad,Women,Shoes,32,404253,Rented,30-01-2022,800,John Calhoun MD,M20,10 AM - 9 PM,17,Available,60551,24-11-2024,November,763334,Amanda Cruz,981,1831,7,5126.8
Telangana,Hyderabad,Men,Pants,23,414813,Rented,05-04-2023,1200,Mark Mendez,M40,10 AM - 7 PM,9,Available,68675,03-04-2024,April,916758,Brandon Anderson,832,1524,1,609.6
Telangana,Hyderabad,Women,Shoes,96,402744,Owned,27-08-2021,1000,Jessica Olson,M77,9 AM - 8 PM,11,Not Available,61837,06-01-2024,January,599643,Rebecca Pearson,462,664,8,2124.8
Telangana,Hyderabad,Women,Shirts,47,437221,Owned,18-02-2022,1400,Kelly Chapman,M5,10 AM - 9 PM,18,Not Available,65444,10-02-2024,February,423653,Mrs. Heather Castillo,724,1393,1,557.2
Telangana,Hyderabad,Women,Shoes,60,409708,Owned,22-06-2020,950,Dawn Cooper,M14,9 AM - 8 PM,17,Not Available,88134,25-01-2024,January,965864,Catherine Reed,249,865,7,2422
Telangana,Hyderabad,Kids,Jeans,41,425612,Rented,21-07-2024,800,Jared Weaver,M72,10 AM - 9 PM,15,Available,76320,21-01-2024,January,457944,Craig Cunningham,901,2335,5,4670
Telangana,Hyderabad,Women,Sweaters,4,425517,Owned,25-04-2022,1100,Leah Edwards,M4,9 AM - 8 PM,20,Available,93264,18-07-2024,July,649146,Kelly Dixon,248,934,8,2988.8
Telangana,Hyderabad,Women,Shirts,63,425870,Rented,26-06-2024,1400,Matthew Fry,M90,10 AM - 9 PM,3,Not Available,23318,28-03-2024,March,350389,Angela Eaton,633,2367,4,3787.2
Telangana,Hyderabad,Kids,T-shirts,82,402883,Owned,27-01-2022,1000,Duane Williams,M79,10 AM - 9 PM,18,Available,42043,04-10-2024,October,467221,Amy Stewart,771,2487,6,5968.8
Telangana,Hyderabad,Kids,Shirts,46,431977,Owned,09-07-2023,1200,Wesley Flores,M91,11 AM - 8 PM,13,Not Available,17217,26-02-2024,February,832152,Nicole King,735,817,7,2287.6
Telangana,Hyderabad,Men,Pants,18,437190,Rented,20-02-2020,1200,Lynn Campbell,M35,11 AM - 8 PM,3,Available,91218,22-04-2024,April,389337,Michael Alexander,348,2673,3,3207.6
Telangana,Hyderabad,Kids,Pants,62,421275,Owned,02-06-2023,1200,Jeffrey Dixon,M18,10 AM - 7 PM,5,Available,33952,10-06-2024,June,893023,Jennifer Stanley,276,1343,7,3760.4
Telangana,Hyderabad,Women,Jackets,96,415258,Rented,23-04-2020,1400,Virginia Wiggins,M81,10 AM - 9 PM,14,Not Available,33083,06-01-2024,January,801703,Bryan Walker,242,2169,6,5205.6
Uttar Pradesh,Lucknow,Kids,Jackets,44,439184,Rented,29-04-2021,800,Martin Hernandez,M91,11 AM - 8 PM,6,Available,43329,19-06-2024,June,724817,Benjamin Barrett,222,2848,4,4556.8
Uttar Pradesh,Noida,Kids,Skirts,74,425684,Owned,03-10-2021,1200,Donald Walker,M11,10 AM - 9 PM,19,Available,30037,20-05-2024,May,806957,Tracey Barnes,255,642,8,2054.4
Uttar Pradesh,Noida,Women,Dresses,4,424740,Rented,13-10-2020,1000,Heather Pollard,M96,11 AM - 8 PM,4,Available,10924,19-03-2024,March,344298,Courtney Morris,372,2922,8,9350.4
Uttar Pradesh,Agra,Kids,T-shirts,5,415378,Rented,30-05-2022,950,Jason Parrish,M75,10 AM - 9 PM,3,Not Available,14350,31-03-2024,March,126081,Mark Perkins,706,500,4,800
Uttar Pradesh,Noida,Kids,Sweaters,52,409154,Rented,10-03-2020,1200,Elizabeth Castillo,M33,10 AM - 7 PM,5,Available,49807,25-10-2024,October,345237,Kelly Braun,327,1676,7,4692.8
Uttar Pradesh,Agra,Kids,Hoodies,13,436327,Rented,13-03-2024,1100,Julia Pruitt,M5,11 AM - 8 PM,8,Available,66941,15-10-2024,October,453482,Monica Meyer,697,1524,6,3657.6
Uttar Pradesh,Varanasi,Kids,Pants,55,423944,Owned,21-06-2021,1400,Andrew James,M35,10 AM - 7 PM,14,Available,30076,25-09-2024,September,961724,Connie Cox,477,2918,6,7003.2
Uttar Pradesh,Lucknow,Kids,Tops,4,416288,Owned,05-06-2020,1200,Gregory Wilson,M86,11 AM - 8 PM,6,Not Available,83512,08-08-2024,August,231344,Tammy Morales,270,1223,4,1956.8
Uttar Pradesh,Kanpur,Men,Pants,96,412079,Rented,12-09-2020,950,Dr. Christina Clarke DVM,M98,11 AM - 8 PM,4,Available,11658,23-11-2024,November,524474,Daniel Jones,427,1220,7,3416
Uttar Pradesh,Kanpur,Women,Jackets,95,420930,Owned,02-01-2021,1100,Monique Harris,M37,9 AM - 8 PM,7,Available,68727,24-01-2024,January,947806,Susan Hill,675,1740,6,4176
Uttar Pradesh,Agra,Men,Jeans,37,430428,Rented,04-11-2020,800,Joseph Stone,M43,11 AM - 8 PM,17,Available,20097,16-08-2024,August,725116,Theresa Cook,894,2483,5,4966
Uttar Pradesh,Agra,Kids,Skirts,55,437043,Rented,23-07-2020,1400,Brittany Clark,M81,11 AM - 8 PM,20,Not Available,60477,12-04-2024,April,193574,Robert Williams,708,1546,8,4947.2
Uttar Pradesh,Agra,Women,Tops,19,421744,Rented,19-03-2023,1400,Elizabeth Alexander,M32,9 AM - 8 PM,8,Available,33942,07-07-2024,July,191119,Chad Johnson,843,1079,2,863.2
Uttar Pradesh,Varanasi,Women,Hoodies,89,429643,Owned,26-03-2024,1100,Bruce Odonnell,M52,10 AM - 7 PM,8,Available,17973,28-03-2024,March,452606,Steve Gibson,942,2330,6,5592
Uttar Pradesh,Kanpur,Kids,Dresses,90,424845,Owned,14-01-2022,1200,Monica Maxwell,M11,10 AM - 7 PM,12,Available,26490,18-01-2024,January,270330,Timothy Rangel,256,1022,4,1635.2
Uttar Pradesh,Meerut,Kids,Jeans,96,406878,Owned,25-06-2020,950,April Cox,M60,10 AM - 7 PM,6,Available,34545,09-07-2024,July,558454,Susan Jackson,735,1245,5,2490
Uttar Pradesh,Varanasi,Kids,Jackets,38,424738,Rented,03-12-2023,1400,Andrea Fowler,M49,10 AM - 7 PM,4,Available,37971,24-05-2024,May,812878,Paul Kennedy,314,1650,7,4620
Uttar Pradesh,Kanpur,Kids,Shoes,29,431080,Rented,02-03-2022,1100,Anthony Lopez,M41,11 AM - 8 PM,8,Available,56814,28-07-2024,July,432990,Jay Robinson,933,2871,3,3445.2
Uttar Pradesh,Meerut,Kids,Shoes,18,434381,Rented,18-12-2020,1200,Veronica Cuevas,M80,10 AM - 9 PM,11,Not Available,53821,23-04-2024,April,991450,Brenda Sanford,398,1654,3,1984.8
Uttar Pradesh,Agra,Kids,Skirts,64,418175,Rented,01-01-2022,1400,Cindy Johnson DDS,M82,9 AM - 8 PM,8,Available,80997,26-09-2024,September,927589,Andrea Figueroa,272,1487,7,4163.6
Uttar Pradesh,Kanpur,Men,Shoes,43,401559,Rented,26-04-2020,800,David House,M53,11 AM - 8 PM,6,Not Available,89891,11-04-2024,April,135514,Scott Watson,381,1444,6,3465.6
Uttar Pradesh,Varanasi,Kids,Tops,98,421995,Rented,30-06-2024,1000,Breanna Hernandez,M57,10 AM - 7 PM,16,Available,42833,18-06-2024,June,237534,Nicole Estrada,998,1990,7,5572
Uttar Pradesh,Lucknow,Kids,Sweaters,19,405056,Owned,02-05-2022,950,Melissa Wilson,M8,10 AM - 9 PM,7,Not Available,23315,07-09-2024,September,659937,Rebecca Stafford,958,1179,6,2829.6
Uttar Pradesh,Kanpur,Women,Tops,58,402318,Rented,13-02-2020,1000,Adam Hart,M22,10 AM - 7 PM,14,Available,72367,03-07-2024,July,963434,Mary Griffin,922,1553,1,621.2
Uttar Pradesh,Varanasi,Women,Jeans,40,422527,Owned,31-12-2021,1200,Jessica Calderon,M58,10 AM - 7 PM,15,Available,90014,17-02-2024,February,880235,Kelly Rodriguez,372,1556,5,3112
Uttar Pradesh,Meerut,Men,Jeans,65,427663,Rented,20-07-2023,950,Robert Vargas,M52,10 AM - 7 PM,4,Available,14830,14-04-2024,April,529349,John Calhoun,330,1813,2,1450.4
Uttar Pradesh,Kanpur,Women,Jackets,11,426493,Rented,26-02-2023,950,Michaela Martinez,M56,11 AM - 8 PM,12,Available,12454,16-03-2024,March,538513,Terry Williams,942,2141,1,856.4
Uttar Pradesh,Lucknow,Women,Tops,20,438591,Owned,11-05-2020,1400,Julian Lopez,M42,11 AM - 8 PM,10,Not Available,10893,11-09-2024,September,370094,Lisa Bennett,223,1029,5,2058
Uttar Pradesh,Meerut,Men,Tops,54,412967,Rented,09-04-2022,1100,Clayton Delgado,M51,10 AM - 7 PM,11,Not Available,80149,15-04-2024,April,543464,Glenn Lynch,999,1544,4,2470.4
Uttar Pradesh,Kanpur,Men,Shoes,53,409354,Rented,21-03-2022,1200,Kimberly Cooper,M68,10 AM - 9 PM,13,Not Available,40055,26-03-2024,March,677047,Sharon Patel,294,1640,5,3280
Uttar Pradesh,Agra,Women,Tops,22,407114,Rented,25-01-2022,1100,Bryce Rowe,M22,10 AM - 7 PM,3,Available,77743,08-06-2024,June,463091,Alexander Wilson,717,2034,2,1627.2
Uttar Pradesh,Lucknow,Men,Tops,60,421192,Owned,07-09-2023,1000,Nathaniel Harrison,M22,10 AM - 7 PM,7,Available,69923,19-02-2024,February,955782,Kathleen Lee,247,1460,7,4088
Uttar Pradesh,Meerut,Kids,Skirts,95,435913,Rented,24-06-2021,1100,Linda Smith,M57,9 AM - 8 PM,19,Not Available,25602,30-04-2024,April,398292,Michael Moran,226,1763,5,3526
Uttar Pradesh,Lucknow,Kids,Sweaters,5,421276,Rented,10-05-2023,800,Kara Grant,M74,10 AM - 9 PM,19,Not Available,51855,12-05-2024,May,898945,Chad Taylor,831,2376,8,7603.2
Uttar Pradesh,Agra,Men,Shirts,19,406436,Rented,20-03-2024,1300,Peter Eaton,M71,10 AM - 9 PM,13,Available,42774,24-01-2024,January,859669,Joshua Sanders,395,2354,4,3766.4
Uttar Pradesh,Lucknow,Women,Shirts,99,414523,Rented,22-02-2020,1400,Natalie Castro,M90,10 AM - 9 PM,16,Available,57247,03-09-2024,September,597403,Jason Pittman,739,561,1,224.4
Uttar Pradesh,Meerut,Women,Shirts,51,415013,Owned,07-01-2021,1200,Robert Torres,M35,10 AM - 7 PM,9,Not Available,51367,08-06-2024,June,406209,Shelley Richard,980,1231,1,492.4
Uttar Pradesh,Lucknow,Kids,T-shirts,8,400927,Owned,16-03-2023,1000,Brian Acevedo,M63,11 AM - 8 PM,10,Available,70426,12-05-2024,May,895471,Thomas Hunter,359,632,1,252.8
Uttar Pradesh,Agra,Women,T-shirts,96,402823,Rented,30-11-2022,1200,Emily Rojas,M93,10 AM - 7 PM,18,Not Available,56707,14-05-2024,May,218100,George Sparks,529,1718,4,2748.8
Uttar Pradesh,Kanpur,Women,Sweaters,98,424569,Rented,28-05-2022,1400,Lauren Benjamin,M88,10 AM - 9 PM,5,Not Available,56272,23-08-2024,August,622924,Michael Campbell,475,2990,8,9568
Uttar Pradesh,Lucknow,Kids,T-shirts,1,438261,Owned,13-02-2021,1400,Scott Wilkins,M6,10 AM - 9 PM,19,Available,66270,03-07-2024,July,211542,Lindsey Morgan,214,2657,6,6376.8
Uttar Pradesh,Meerut,Women,Jackets,90,421804,Rented,01-07-2020,1200,Rachel Hicks,M21,9 AM - 8 PM,13,Not Available,74402,13-03-2024,March,232753,David Duffy DVM,249,2341,7,6554.8
Uttar Pradesh,Agra,Women,Shirts,47,419105,Rented,05-09-2023,1000,Samantha Robinson,M81,10 AM - 9 PM,14,Available,15572,03-12-2024,December,456229,Emily Farrell,831,890,5,1780
Uttar Pradesh,Noida,Kids,Shirts,26,435966,Owned,02-11-2024,1200,Carrie Hatfield,M23,11 AM - 8 PM,4,Not Available,59823,29-09-2024,September,365216,Hector Rivera,638,770,1,308
Uttar Pradesh,Lucknow,Women,Dresses,25,410509,Owned,02-10-2022,1400,Angela Camacho,M97,10 AM - 9 PM,16,Available,53252,26-04-2024,April,472557,Justin Kelly,705,2792,6,6700.8
Uttar Pradesh,Agra,Kids,Shirts,23,405150,Rented,04-10-2020,950,Edwin Carpenter,M84,10 AM - 7 PM,19,Not Available,39835,06-08-2024,August,518895,David Butler,698,1681,4,2689.6
Uttar Pradesh,Noida,Men,T-shirts,25,405757,Owned,10-03-2021,1200,Suzanne Bruce,M93,10 AM - 9 PM,20,Available,63399,18-06-2024,June,471920,Yolanda Becker,286,1659,7,4645.2
Uttar Pradesh,Varanasi,Women,Tops,87,415373,Rented,22-03-2020,950,Ronald Wilson DDS,M64,11 AM - 8 PM,4,Not Available,46784,25-05-2024,May,251168,Michelle Vazquez,498,2332,8,7462.4
Uttar Pradesh,Lucknow,Kids,Dresses,79,404943,Rented,09-01-2021,1100,Stacey Martin,M66,11 AM - 8 PM,15,Available,12514,18-08-2024,August,558026,Dawn Johnson,237,628,3,753.6
Uttar Pradesh,Agra,Kids,Tops,55,413873,Rented,14-03-2021,1300,Laura Ferguson,M98,9 AM - 8 PM,3,Not Available,12252,19-03-2024,March,611279,Stephanie Adams,720,1760,6,4224
Uttar Pradesh,Varanasi,Men,Sweaters,13,415189,Rented,22-12-2022,1000,Michael White,M45,10 AM - 7 PM,20,Available,17150,20-08-2024,August,752969,Leah Douglas,230,762,5,1524
Uttar Pradesh,Lucknow,Men,Tops,24,438739,Rented,23-07-2024,1100,Hannah Reid,M97,10 AM - 7 PM,13,Not Available,55096,06-05-2024,May,479983,Gabrielle Oliver,605,2532,3,3038.4
Uttar Pradesh,Varanasi,Women,Shoes,12,401817,Owned,27-12-2021,1000,Stephanie James,M19,11 AM - 8 PM,14,Available,75406,18-03-2024,March,728471,Edwin Hines,986,549,5,1098
Uttar Pradesh,Noida,Kids,Dresses,63,422140,Owned,10-06-2021,1100,Erika Collins,M69,10 AM - 9 PM,6,Not Available,70883,16-09-2024,September,242591,Jennifer Hughes,345,2524,3,3028.8
Uttar Pradesh,Meerut,Men,Pants,59,405242,Owned,22-05-2022,800,Stephanie Kramer,M42,11 AM - 8 PM,3,Available,60990,13-08-2024,August,502121,Angela Schroeder,955,1241,8,3971.2
Uttar Pradesh,Meerut,Men,Shirts,49,435777,Owned,03-08-2023,1400,Felicia Lee,M19,10 AM - 9 PM,7,Not Available,58675,09-08-2024,August,104299,Victor Ayala,882,2793,8,8937.6
Uttar Pradesh,Lucknow,Kids,Hoodies,89,401652,Owned,16-05-2023,1000,Elizabeth Hunt,M66,9 AM - 8 PM,14,Not Available,82699,24-03-2024,March,191640,Michael Henderson,273,2235,7,6258
Uttar Pradesh,Noida,Men,Hoodies,85,415176,Rented,19-03-2020,1400,Corey Jones,M34,10 AM - 9 PM,4,Available,51791,27-01-2024,January,635475,Thomas Garcia,811,1441,2,1152.8
Uttar Pradesh,Kanpur,Kids,Sweaters,89,433297,Rented,05-07-2020,1200,David Ritter,M9,9 AM - 8 PM,17,Not Available,35290,14-02-2024,February,329638,Ruth Watson,866,1502,7,4205.6
Uttar Pradesh,Kanpur,Women,Skirts,20,428113,Rented,07-07-2022,1400,Amanda Melendez,M76,10 AM - 7 PM,14,Available,52094,03-01-2024,January,949679,Jeff Jackson,332,2627,3,3152.4
Uttar Pradesh,Lucknow,Kids,Dresses,51,421168,Rented,20-02-2022,950,Ashley Robinson,M67,9 AM - 8 PM,19,Not Available,87518,12-05-2024,May,839083,Nicole Charles,701,995,8,3184
Uttar Pradesh,Lucknow,Women,Jeans,46,405709,Rented,04-03-2023,1200,Jordan Jordan,M18,10 AM - 7 PM,14,Available,36637,12-09-2024,September,278475,Ashley Baker,800,1320,6,3168
Uttar Pradesh,Agra,Men,Shoes,89,430812,Rented,16-12-2023,1400,Vanessa Thompson,M16,10 AM - 7 PM,18,Available,95665,30-03-2024,March,886294,Alison White,593,856,3,1027.2
Uttar Pradesh,Noida,Kids,Pants,73,401366,Owned,24-11-2021,1000,Nicholas Jordan,M85,10 AM - 9 PM,4,Available,76827,07-03-2024,March,344258,Daniel Hughes,423,654,2,523.2
Uttar Pradesh,Lucknow,Kids,Tops,46,417679,Owned,05-03-2021,800,Dr. Chloe Brown,M27,10 AM - 7 PM,14,Not Available,12114,13-09-2024,September,549341,Leslie Smith,990,665,8,2128
Uttar Pradesh,Kanpur,Women,Shoes,8,428564,Rented,04-04-2021,950,Amber Soto,M83,10 AM - 7 PM,13,Available,86871,03-04-2024,April,830356,Jeremy Powell,290,1332,1,532.8
Uttar Pradesh,Varanasi,Men,Hoodies,33,415827,Owned,08-04-2023,1300,Diane Wilson,M25,10 AM - 9 PM,4,Available,44450,11-06-2024,June,396531,Sara Henderson,839,1195,7,3346
Uttar Pradesh,Lucknow,Kids,Tops,87,413745,Owned,16-04-2022,1200,Christina Park,M35,9 AM - 8 PM,6,Not Available,39739,13-05-2024,May,202250,Travis Ellis,207,906,1,362.4
Uttar Pradesh,Lucknow,Kids,Dresses,63,408056,Owned,03-09-2023,800,Jose Juarez,M9,10 AM - 7 PM,9,Not Available,58487,17-03-2024,March,255307,Alexandra Smith PhD,956,1102,5,2204
Uttar Pradesh,Kanpur,Women,Dresses,31,409376,Rented,08-08-2021,950,Carl Lee,M29,11 AM - 8 PM,12,Available,97973,22-03-2024,March,662899,Joseph Sanchez,560,2420,5,4840
Uttar Pradesh,Meerut,Men,Pants,62,424975,Rented,17-07-2024,1300,Stephen Gibbs,M96,9 AM - 8 PM,11,Not Available,26737,20-04-2024,April,712799,Terry Welch,342,1177,7,3295.6
Uttar Pradesh,Noida,Men,Jeans,87,435691,Owned,20-10-2022,1400,Mary Ruiz,M40,9 AM - 8 PM,11,Available,75940,13-09-2024,September,375658,Matthew Woods,442,2777,8,8886.4
Uttar Pradesh,Agra,Women,T-shirts,58,414017,Owned,04-01-2024,1000,Beth Spencer,M97,10 AM - 7 PM,5,Available,88291,05-09-2024,September,685415,Jesse Myers,898,2094,2,1675.2
Uttar Pradesh,Lucknow,Women,Jeans,39,439762,Owned,24-03-2024,1000,Janet Dalton,M58,9 AM - 8 PM,17,Available,19615,31-10-2024,October,226834,Thomas Velasquez,784,2503,8,8009.6
Uttar Pradesh,Meerut,Men,T-shirts,53,439098,Owned,05-03-2020,1200,Anna Wallace,M56,9 AM - 8 PM,13,Available,62648,26-10-2024,October,592629,Peter Ward,436,2911,6,6986.4
Uttar Pradesh,Lucknow,Kids,Jeans,64,417717,Rented,23-03-2021,950,James Holt,M46,11 AM - 8 PM,9,Available,83771,12-07-2024,July,190067,Kimberly Pacheco,722,745,6,1788
Uttar Pradesh,Noida,Men,Sweaters,12,427358,Owned,12-05-2021,1300,Noah Aguilar,M80,10 AM - 9 PM,8,Not Available,97011,26-06-2024,June,819490,Susan Acevedo,640,1111,2,888.8
Uttar Pradesh,Agra,Men,Jeans,11,423445,Rented,23-05-2020,1200,Jennifer Stevenson,M6,10 AM - 7 PM,8,Not Available,64641,12-02-2024,February,961673,Samantha Nelson,328,2958,4,4732.8
Uttar Pradesh,Agra,Women,Jackets,3,430763,Rented,13-06-2020,950,Joel Green,M32,10 AM - 7 PM,19,Available,33991,08-11-2024,November,265230,Russell Andrews,667,1496,4,2393.6
Uttar Pradesh,Varanasi,Men,Shoes,59,416708,Owned,06-12-2022,1000,Katelyn Hunt,M97,11 AM - 8 PM,15,Not Available,79251,21-05-2024,May,855177,Peter Hill,814,1325,1,530
Uttar Pradesh,Agra,Men,Jackets,64,418224,Owned,25-06-2020,1400,Terry Griffith,M59,10 AM - 7 PM,8,Available,11419,25-10-2024,October,603375,William Richards,971,645,7,1806
Uttar Pradesh,Varanasi,Men,Dresses,54,437606,Rented,29-01-2023,950,Jerry Hampton,M63,9 AM - 8 PM,3,Available,26425,14-10-2024,October,145110,Christina Bell,582,2968,1,1187.2
Uttar Pradesh,Varanasi,Kids,Tops,53,404797,Owned,24-06-2024,1000,Erica Hansen,M43,9 AM - 8 PM,11,Not Available,68331,14-05-2024,May,928689,Robert Lopez,731,2152,5,4304
Uttar Pradesh,Varanasi,Women,Jeans,7,406970,Rented,29-12-2023,1400,Dr. Miranda Bradley,M32,10 AM - 9 PM,5,Not Available,19900,19-09-2024,September,834899,Jill Murphy,858,2122,1,848.8
Uttar Pradesh,Lucknow,Women,Sweaters,43,414627,Rented,23-09-2021,950,Savannah Delgado,M34,10 AM - 7 PM,9,Available,54806,21-01-2024,January,247194,Leonard Jackson,679,1701,5,3402
Uttar Pradesh,Kanpur,Kids,Dresses,50,412788,Owned,23-10-2023,1400,Alan Ramirez,M54,11 AM - 8 PM,3,Available,95060,10-02-2024,February,564054,Amber Hill,637,1499,4,2398.4
Uttar Pradesh,Lucknow,Men,Pants,39,436134,Rented,10-01-2022,950,Rebecca Figueroa,M41,11 AM - 8 PM,11,Available,37153,18-09-2024,September,361321,Jennifer Ward,367,2215,7,6202
Uttar Pradesh,Meerut,Women,Tops,17,405618,Rented,26-04-2020,1300,Christina Douglas,M90,9 AM - 8 PM,3,Not Available,75360,23-08-2024,August,508788,Susan Frye,954,1991,6,4778.4
Uttar Pradesh,Meerut,Women,Jackets,27,419686,Owned,28-01-2020,950,Daniel Ware,M28,10 AM - 7 PM,12,Available,79117,09-07-2024,July,164787,Kathryn Bryant,271,2131,6,5114.4
Uttar Pradesh,Meerut,Men,Dresses,91,408405,Owned,30-09-2020,1100,Jeremy Adkins,M69,11 AM - 8 PM,10,Available,34498,30-08-2024,August,539548,Abigail Wu,209,871,4,1393.6
Uttar Pradesh,Noida,Men,Sweaters,93,437440,Owned,16-03-2023,950,Leonard Arnold,M8,10 AM - 7 PM,11,Available,15116,12-02-2024,February,942106,Linda Horne,445,2231,6,5354.4
Uttar Pradesh,Meerut,Kids,Jackets,98,400346,Rented,18-04-2021,1000,Stephanie Kane,M69,11 AM - 8 PM,14,Not Available,77664,01-03-2024,March,134342,Tony Sanchez,820,1110,1,444
Uttar Pradesh,Kanpur,Men,Sweaters,47,411381,Rented,04-04-2024,1100,Janet Miller,M67,10 AM - 9 PM,18,Available,22914,02-10-2024,October,946116,Sandra Perez,462,1866,4,2985.6
Uttar Pradesh,Lucknow,Men,Sweaters,13,437283,Owned,06-02-2023,800,Rebecca Jefferson,M8,10 AM - 9 PM,3,Not Available,89186,01-11-2024,November,182925,Philip James,727,2155,7,6034
Uttar Pradesh,Agra,Men,Tops,41,400201,Owned,16-01-2024,950,Vanessa Peterson,M94,10 AM - 7 PM,17,Available,69686,07-08-2024,August,135311,Suzanne Garcia,950,2438,1,975.2
Uttar Pradesh,Kanpur,Men,Tops,77,418664,Rented,19-09-2023,800,Bryan Le,M50,10 AM - 7 PM,7,Available,32106,17-06-2024,June,226735,James Murphy,251,1573,8,5033.6
Uttar Pradesh,Agra,Women,T-shirts,38,425746,Rented,17-06-2021,1400,Jon Willis,M82,11 AM - 8 PM,6,Available,30164,08-08-2024,August,318585,Jennifer Fernandez,333,2632,8,8422.4
Uttar Pradesh,Meerut,Kids,Jackets,30,438605,Rented,05-06-2023,1100,Ashley Franco,M12,10 AM - 9 PM,12,Available,83496,15-01-2024,January,839183,Kristin Webb,565,2470,7,6916
Uttar Pradesh,Lucknow,Men,Dresses,78,426671,Owned,18-10-2023,1400,Lauren Curry,M95,11 AM - 8 PM,11,Not Available,15156,14-10-2024,October,265181,Shawna Hubbard,606,2287,6,5488.8
Uttar Pradesh,Agra,Kids,Shirts,58,431615,Owned,26-06-2023,1200,Travis Oliver DDS,M56,11 AM - 8 PM,16,Not Available,79894,09-06-2024,June,268959,Pamela Kelley DDS,880,1749,1,699.6
Uttar Pradesh,Meerut,Men,Pants,39,413570,Rented,15-12-2021,950,Veronica Jones,M19,11 AM - 8 PM,19,Not Available,24935,28-11-2024,November,427776,Anthony Chavez,915,2262,3,2714.4
Uttar Pradesh,Varanasi,Women,Skirts,77,419399,Owned,10-03-2020,800,Sharon Rowe,M10,11 AM - 8 PM,6,Not Available,11819,05-02-2024,February,197543,Shannon Warner,633,1013,8,3241.6
Uttar Pradesh,Kanpur,Women,Shoes,91,409827,Owned,30-05-2023,800,Elizabeth James,M38,9 AM - 8 PM,17,Available,29641,14-04-2024,April,994566,Brian Castillo,916,885,3,1062
Uttar Pradesh,Meerut,Women,Pants,88,438944,Owned,01-05-2024,1300,Deanna Smith,M25,9 AM - 8 PM,17,Not Available,77490,24-10-2024,October,175429,David Miller MD,560,2294,6,5505.6
Uttar Pradesh,Noida,Women,Jeans,81,402202,Rented,17-02-2022,1300,Carlos West,M24,10 AM - 7 PM,19,Not Available,43638,01-04-2024,April,188055,Diane Anderson,861,2383,2,1906.4
